shader,YS_X,YS_Y,Light_Directional_use_implicit_lighting,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_BACKLIGHTGRADATION,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_CAUSTICS,SWITCH_DEFORMATION,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DISSOLVE,SWITCH_DITHERDISABLE,SWITCH_DITHERTRANSPARENT,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_FRESNELVERTEXNORMAL,SWITCH_GHOST,SWITCH_GLOW,SWITCH_HEIGHTMAP,SWITCH_HIGHLIGHT,SWITCH_HIGHLIGHTEDGE,SWITCH_MANACHAIN,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_MULTICOLOR,SWITCH_NOLIGHT,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_NOSESIDELIGHT,SWITCH_OUTLINE,SWITCH_POINTLIGHTNORMALDISABLE,SWITCH_RANDOMBLEND,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SPHEREMAP,SWITCH_TOONMAP,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,Switch_AlphaTest,Switch_BacklightGradation,Switch_Billboard,Switch_BillboardY,Switch_Caustics,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_Deformation,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap2,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_Dissolve,Switch_DitherDisable,Switch_DitherTransparent,Switch_DoubleSide,Switch_FresnelVertexNormal,Switch_Ghost,Switch_Glow,Switch_HeightMap,Switch_HighLight,Switch_HighLightEdge,Switch_ManaChain,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_MultiColor,Switch_NoLight,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_NoseSideLight,Switch_Outline,Switch_PointLightNormalDisable,Switch_RandomBlend,Switch_Refraction,Switch_RimAlpha,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_SphereMap,Switch_ToonMap,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,TEX1BLENDMODE,TEX2BLENDMODE,frozen,isShadowEnable_g,lightEnable_g,noseSideLightTest_g,swatchRender_g
map#6f7b5960cbb15d0a,mp_t0201.mdl,,1,0,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,0,,0,0,,0,0,0,0,,1,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,1,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,1,0,0,0,0,0,,0
map#6f815bb747429d62,o_m11obj55.mdl,,1,0,,,,,,,,-1,-1,,-1,-1,,,,,,,,,,,,,-1,,-1,,,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,1,1,0,,0,,0,,,0,1,,1,0,0,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#6fbf995c971e79b7,mp_m0123.mdl,,1,1,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#6fcaf24e365bdbd9,o_t12hou23.mdl,,1,0,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,-1,,,,-1,,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,,1,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,1,0,1,1,,0,,1,0,0,0,0,0,0,,0
map#6fd737a1963c4d14,mp_m1101.mdl,,1,0,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,1,,0,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,0,0,0,0,0,0,,0
map#7018eb8421bfeca1,o_m31obj26.mdl,,1,0,,,,,,,-1,-1,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,-1,0,,0,0,,0,0,0,0,,1,1,1,0,0,0,0,,0,,1,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,1,0,0,0,0,,0,,1,1,0,0,0,0,0,,0
map#706361c663f04e11,mp_m1220.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#70c04f88b2d227b4,test_mp_chararoom.mdl,,0,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,,0
map#70dcc3237db3692f,mp_m0132.mdl,,1,0,-1,,,,,,,-1,-1,,-1,-1,,,,,,,,,,,,,-1,,-1,,-1,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,-1,1,,0,0,,0,0,0,0,,0,1,1,0,1,1,0,,0,,0,,,0,1,,1,0,1,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#710aa649808dd943,o_m92sky01_0.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,1,0,0,0,,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0
map#7239074c28ed5b7b,o_m10plt21.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,-1,-1,,,,-1,,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,0,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,1,1,,0,,1,0,0,0,0,0,0,,0
map#72c13347f9765a06,o_m03hou06.mdl,,1,1,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,1,0,1,0,0,,0,,0,,,0,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,2,0,0,0,0,,0
map#72d1dc7cda1a026b,o_m93obj51.mdl,,1,1,,,,,,,,-1,-1,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,1,,0,,,0,0,,1,0,0,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#72f5ed691e3cf37a,o_s00obj07b.mdl,,1,1,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,1,0,0,0,0,,0
map#72f60fd440081f63,o_m93obj03.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#744361a9383a9cfe,o_s01shi31.mdl,,1,1,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,0,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#766aa5136f82563b,o_s00gim10.mdl,,1,0,,,,,,,,-1,-1,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,-1,-1,,,,,,,,-1,,,,-1,,-1,-1,0,,0,0,,0,0,0,0,,0,1,1,1,0,0,0,,0,,0,,,0,0,,1,0,0,0,0,0,,0,1,1,1,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#76dca279a6ed387f,o_m31obj03.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,-1,-1,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,1,1,,1,,0,0,0,0,0,0,0,,0
map#770111871c7aa86b,mp_m9303.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,1,,,0,0,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#7720149c653ff9c4,o_m83etc05.mdl,,1,1,,,,,,,,-1,-1,,,,,,,,,-1,-1,,-1,,,,,,,,-1,-1,,-1,,,-1,-1,,,,,,,,,-1,,,,,,-1,,0,,0,0,,1,1,0,1,,0,1,1,0,0,0,0,,0,,0,,,0,0,,0,0,1,1,0,1,,0,1,1,0,,0,0,0,,0,0,1,0,0,,0,,1,0,1,0,0,0,0,,0
map#7746928cf9e80767,mp_m1101.mdl,,1,1,,,,,,,,-1,-1,,,,,,-1,,,,,,,,,,-1,,-1,,-1,,,,,,-1,-1,,,,,,,,,,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,1,,0,,,0,1,,1,0,1,0,0,0,,0,1,1,0,,0,0,0,,0,0,0,0,0,,1,,1,0,0,0,0,0,0,,0
map#77c33d2c9c5e6540,ef_obj_a288.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,0,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,0,1,0,0,0,0,,0
map#78143c4098b0c710,o_s00shi81.mdl,,1,1,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,1,,0,,,0,0,,0,0,0,0,0,1,,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,,0
map#7874cfa659233ca2,mp_m1100.mdl,,1,1,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#78ae9fe1edcbccfd,o_s00brk53.mdl,,1,1,,,,,,,,-1,,,,-1,,,,,,,-1,,,,,-1,,,-1,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,1,0,0,,0,1,0,0,0,1,0,,0,,0,,,1,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,1,0,0,0,0,,0
map#79d52b7afd53e523,o_m92plt31.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#7a6e740f01e369be,mp_m4300s.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#7a919b27a9f0e3c9,o_s00shi22.mdl,,1,1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,0,,,0,0,,0,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#7ae0fc39c24d66a6,o_m01plt30_l1.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#7b06a908456c9986,o_t02evt02.mdl,,1,1,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,0,0,1,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,,0
map#7b22f7416a9f6e9a,test_o_s00etc02.mdl,,1,0,-1,,,,,,,-1,-1,,,,,,,,-1,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,1,,,,,1,0,0,1,,,1,1,0,0,0,0,,0,,1,,,,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,,0,,1,1,0,0,0,0,0,,
map#7bed289a8d51ca97,mp_m5102_wall1.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#7bf025933ab9063d,o_t10dor02.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,-1,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,1,0,0,1,,0,1,0,0,,1,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#7bf2d5ce98dddcda,o_s00obj06.mdl,,1,1,,,,,,,,-1,,,,,,,-1,,,,,,,,,-1,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,1,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#7c2480746a1b33b8,mp_m9313.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,1,0,1,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#7c5c8129f868a037,o_m11lig50_l1.mdl,,1,1,,,,,,,,-1,,,,,,,-1,,,,,,,,,,-1,,-1,,-1,,,-1,,,,,,,,,,,,,-1,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,1,,1,0,1,0,0,1,,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,,0
map#7cc8a61d7b023ebe,mp_m3100.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,0,0,1,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#7d7e5b62aff1d180,o_s00etc50.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,-1,,,,,,,,,,-1,,,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,1,,,0,0,,1,0,0,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#7d92c503c3146577,o_m43obj01.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#7db38564bbcf80a1,o_m63hou00.mdl,,1,0,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,1,,0,,,0,0,,0,0,1,0,0,1,,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#7fe9dd40aa3d6226,o_s00etc03.mdl,,1,0,-1,,,,,,,-1,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,1,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,1,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,,1,1,0,0,0,0,0,,0
map#802ea21f1ccb365f,o_s01shi24.mdl,,1,1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,0,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,2,0,0,0,0,,0
map#803371cb781b6158,o_m83etc00.mdl,,1,1,,,,,,,,-1,-1,,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,-1,0,,0,0,,1,1,0,1,,0,1,1,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#80dfcef581027d50,o_m93obj55.mdl,,1,1,,,,,,,,-1,,,,-1,,,-1,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,1,0,,1,,0,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#80ee263c08ea3a71,o_m10plt01.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,-1,-1,,,,-1,-1,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,0,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,1,1,,0,,1,1,0,0,0,0,0,,0
map#813e7528914ce512,o_m92rok04b.mdl,,1,0,,,,,,,,-1,-1,,,-1,,,,,,,,,,,,,,,-1,,-1,-1,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,1,0,,0,,0,,,0,0,,1,0,1,1,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#8160f7dd572e8b0b,mp_m1110.mdl,,1,0,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,1,,0,,,0,0,,1,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#827c5201f18ba14b,mp_t1220.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,,,,,,,,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,1,0,0,0,0,0,,0
map#829076bd7b453f17,mp_m6302.mdl,,1,1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,0,,0,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
map#82bdd47440b1320b,equ1800.mdl,,0,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,,,,,,,-1,,,,-1,,,-1,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,1,0,1,0,0,1,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,1,0,0,0,0,0,,0
map#833494ba8f5ef41c,o_m92obj32.mdl,,1,0,,,,,,,,-1,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,-1,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,1,,0,,,0,1,,0,0,1,1,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#8375150e74eced47,mp_m0120.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,-1,-1,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,1,0,1,1,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#83e7b6aa0622ecd5,mp_m4200s.mdl,,1,0,,,,,,,,-1,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,0,,0,0,,1,0,0,1,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,,0
map#84da4738d9a8e2ec,o_m11obj50_l1.mdl,,1,0,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,1,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,1,0,0,,0,,0,0,0,0,0,0,0,,0
map#8504cc0b371f6eae,ef_obj_a007.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,-1,,,-1,1,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,1,0,0,,0,0,0,,0,0,0,0,0,,1,,0,1,0,0,0,0,0,,0
map#853616bf4db6e93c,mp_m1100.mdl,,1,0,,,,,,,,-1,-1,,,,,,-1,,,,,,,,,,-1,,-1,,,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,1,,0,,,0,1,,1,0,0,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#85aab268563b8bfd,mp_m2131.mdl,,1,0,-1,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,-1,1,,0,0,,0,0,0,0,,0,1,1,0,0,0,0,,0,,0,,,0,0,,0,0,0,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,1,0,0,0,0,0,,0
map#8608550fd63dee90,o_m11obj61.mdl,,1,0,,,,,,,,-1,-1,,-1,,,,-1,,,,,,,,,,-1,,-1,,,,,,,,-1,-1,,,,,,,,,-1,,,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,1,0,1,0,0,,1,,0,,,0,1,,1,0,0,0,0,0,,0,1,1,0,,0,0,0,,0,0,1,0,0,,1,,1,0,0,0,0,0,0,,0
map#8611870296969d5c,o_s01shi41.mdl,,1,1,-1,,,,,,,-1,,,-1,,,,-1,,-1,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,-1,-1,,-1,,-1,,1,,0,0,,0,0,0,0,,0,1,0,0,1,0,0,,1,,1,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,1,1,,1,,1,0,0,0,0,0,0,,0
map#8654429b23d313c5,o_t12hou12_l1.mdl,,1,1,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,-1,,-1,,,,,,-1,,,,,,,,,,-1,,-1,,-1,,-1,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,0,,1,,,0,0,,1,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,1,,1,,1,0,0,0,0,0,0,,0
map#86c6a5a5e6821182,c7030.mdl,,1,0,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,,0,0,,0,0,0,0,,0,1,0,0,0,0,0,,1,,0,,,0,0,,0,0,1,0,0,0,,0,1,0,0,,0,0,0,,0,0,1,0,0,,1,,0,0,0,0,0,0,0,,0
