shader,KAI,KURO1,KURO2,Light_Directional_use_implicit_lighting,PLANARMAP0AXIS,PLANARMAP1AXIS,PLANARMAP2AXIS,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_ATMOSPHERE,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_BILLBOARDY_PAT,SWITCH_BILLBOARDY_PAT_S,SWITCH_CHARA,SWITCH_CRYSTAL,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP1EDGEALPHA,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAP2EDGEALPHA,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DISALLOW_NEARFADE_DISABLE,SWITCH_DITHERDISABLE,SWITCH_DITHERTRANSPARENT,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_DUDV_IGNORE_SCROLL,SWITCH_ENVMAP0,SWITCH_GEOMETRYMORPH,SWITCH_GLOW,SWITCH_GLOWMAP0,SWITCH_GLOWMAP0EDGEALPHA,SWITCH_GLOWMAP1,SWITCH_GLOWMAP1EDGEALPHA,SWITCH_GLOWMAP_FOGINT,SWITCH_GRENDEL,SWITCH_HIGHLIGHT,SWITCH_INTERIORMAP,SWITCH_MAPCOLOR,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_MIRROR,SWITCH_NEARFADE,SWITCH_NOLIGHT,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_NO_ATMOSPHERE,SWITCH_NO_CORROSION_DECAL,SWITCH_PARALLAXMAP0,SWITCH_PARALLAXMAP1,SWITCH_PARALLAXMAP2,SWITCH_PLANARMAP0,SWITCH_PLANARMAP1,SWITCH_PLANARMAP1_SINGLESIDE,SWITCH_PLANARMAP2,SWITCH_PLANARMAP2_ROTATE,SWITCH_PLANARMAP2_SINGLESIDE,SWITCH_PROJECTIONMAP1,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SHARDSEARCH,SWITCH_SPHEREMAP,SWITCH_SSR,SWITCH_TONEMAPPING,SWITCH_TOONMAP,SWITCH_TRANSLUCENTMAP,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,SWITCH_WATERMULTI,SWITCH_WAVEDISTANCECORRECT,SWITCH_WAVEDISTANCECORRECT2,Switch_AlphaTest,Switch_Atmosphere,Switch_Billboard,Switch_BillboardY,Switch_BillboardY_Pat,Switch_BillboardY_Pat_S,Switch_Chara,Switch_Crystal,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_DUDV_Ignore_Scroll,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap1EdgeAlpha,Switch_DiffuseMap2,Switch_DiffuseMap2EdgeAlpha,Switch_DiffuseMap3,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_Disallow_NearFade_Disable,Switch_DitherDisable,Switch_DitherTransparent,Switch_DoubleSide,Switch_EnvMap0,Switch_GeometryMorph,Switch_Glow,Switch_GlowMap0,Switch_GlowMap0EdgeAlpha,Switch_GlowMap1,Switch_GlowMap1EdgeAlpha,Switch_GlowMap_FogInt,Switch_Grendel,Switch_HeightMapBlend,Switch_HighLight,Switch_InteriorMap,Switch_MapColor,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_Mirror,Switch_NearFade,Switch_NoLight,Switch_No_Atmosphere,Switch_No_Corrosion_Decal,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_NormalMap3,Switch_ParallaxMap0,Switch_ParallaxMap1,Switch_ParallaxMap2,Switch_PlanarMap0,Switch_PlanarMap0_Rotate,Switch_PlanarMap1,Switch_PlanarMap1_Rotate,Switch_PlanarMap1_SingleSide,Switch_PlanarMap2,Switch_PlanarMap2_Rotate,Switch_PlanarMap2_SingleSide,Switch_ProjectionMap0,Switch_ProjectionMap1,Switch_Refraction,Switch_RimAlpha,Switch_SSR,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_ShardSearch,Switch_SphereMap,Switch_ToneMapping,Switch_ToonMap,Switch_TranslucentMap,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,Switch_WaterMulti,Switch_WaveDistanceCorrect,Switch_WaveDistanceCorrect2,Switch_ZPrePass,TEX1BLENDMODE,TEX2BLENDMODE,TEX3BLENDMODE,TEX4BLENDMODE,frozen,isShadowEnable_g,lightEnable_g,postTransparent_g
map#776a1c8e61309780,c00lig00.mdl,a0atrain00.mdl,c00lig00.mdl,1,,,,1,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,,,,,1,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#776d8bddbb52a52e,t4020.mdl,t4020.mdl,,1,,,,1,,,,,,,,,,-1,-1,,,,-1,-1,,,-1,,,,,,,,,,-1,,,,,,,,-1,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,1,,0,,,1,1,0,,1,,0,,,1,,,,,,,,,1,,0,1,0,1,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,1,0,,,0,0,0,
map#7784a0f2d63b5321,t32hou00.mdl,t32hou00.mdl,,0,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,2,0,,,0,0,0,
map#77d1ea90c5cbb9c8,c14evt03.mdl,,c14evt03.mdl,1,,,,1,-1,,,,,,,,,-1,-1,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,-1,-1,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,1,,0,0,,,,0,0,0,0,0,,0,1,1,,1,,,0,1,0,,0,,0,,,0,,,,,,,,,0,,1,1,0,0,0,,0,,,1,1,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,1,,,0,0,,,,,0,2,,,0,0,0,0
map#77f90b7ff14eb37f,,c0270.mdl,c0270.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,,,,1,,,0,0,,,,,0,0,,,0,0,0,
map#78190cd9aed4616f,t30hou00.mdl,t30hou00.mdl,t30hou00.mdl,0,,,,1,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,0,0,0,,1,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,0,0,,,,,2,0,,,0,0,0,
map#7819cdd63b0759aa,c1850.mdl,,c1850.mdl,1,,,,0,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,1,0,0,,1,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,0,,,0,0,,,,,0,0,,,0,0,0,0
map#787ee5aa0c0cea16,c1420.mdl,,c1420.mdl,1,,,,1,,,,,,,,,,-1,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,1,,0,,,1,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,1,,,1,0,,,,,0,0,,,0,0,0,0
map#7893995d5c476743,t60evt01c.mdl,,t60evt01c.mdl,1,,,,1,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,,1,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,1,,,0,1,,,,,0,0,,,0,0,0,0
map#78a6505f9cfc7f54,t3010.mdl,t3010.mdl,,0,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,0,1,,,,,2,0,,,0,0,0,
map#78b2e3a3443462f6,d7800.mdl,,,0,,,,0,,,,,,,,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,1,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,0,,,0,0,,,,,0,0,,,0,0,0,0
map#78b6efe94edcf0c4,g03kmo01b.mdl,,g03kmo01b.mdl,1,,,,1,,,,,,,,,,-1,,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,1,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,1,,,0,0,,,,,0,0,,,0,0,0,0
map#78c5584b99acf547,c0440.mdl,c0440.mdl,c0440.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,1,,1,,,0,,,,,,,,,0,,1,0,0,1,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,0,1,,,,,0,0,,,0,0,0,
map#78dfa4ff93467185,e25eat01.mdl,g04eat31.mdl,e25eat01.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,1,,,0,,,,,,,,,0,,1,0,0,1,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#7919869253d1ebc1,t32lig00.mdl,t32lig00.mdl,d4000.mdl,0,,,,0,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,1,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#791fd2b74a64ac71,t40hou04.mdl,t40hou04.mdl,,1,,,,1,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,1,0,,1,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,,,,0,,,0,1,,,,,0,0,,,0,0,0,
map#793167130dfbc5e7,l1_vplane010.mdl,l1_vplane010.mdl,l1_vplane010.mdl,1,,,,0,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,,,,,1,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,1,,,,,,,,,0,,1,0,0,1,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,0,0,,,,,0,0,,,0,0,0,
map#793d19d3b19b302a,t70evt05.mdl,,,0,,,,1,,,,,,,,,,-1,,,,,-1,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,0,,0,0,0,0,,0,1,1,0,1,0,0,1,0,,0,,,1,0,0,0,0,,0,,,0,,,,,0,,0,,0,,0,0,0,0,0,,1,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0,,,0,1,,,,,3,0,,,0,0,0,0
map#7945e123bad639b9,d34evt01.mdl,,d34evt01.mdl,0,,,,1,,,,,,,,,-1,-1,-1,,,,,,,,-1,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,0,,0,0,,,,0,1,1,0,1,,1,1,1,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,1,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,,,0,1,,,,,3,0,,,0,0,0,0
map#79765ba91d29240d,c0280.mdl,c0280.mdl,c0280.mdl,1,,,,1,,,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,-1,-1,-1,,,-1,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,,,,,0,0,0,0,0,,0,1,1,,1,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,1,1,1,0,0,,0,,,1,1,1,,1,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,1,0,,,,,0,0,,,0,0,0,
map#79c87040c7576843,d70evt02.mdl,,,0,,,,1,-1,,,,,,,,,-1,-1,,-1,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,-1,-1,,,,,,-1,-1,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,-1,,,,1,,0,0,0,0,,0,0,0,1,1,0,0,1,1,,1,,,0,0,0,0,0,,0,,,0,,,,,0,,0,,0,,1,1,0,0,0,,0,0,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,1,1,,,,,0,4,,,0,0,0,0
map#7a919b27a9f0e3c9,c00kag15b.mdl,c00kag15b.mdl,c00kag15b.mdl,1,,,,1,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,1,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,0,0,,,,,0,0,,,0,0,0,
map#7b029e2ab9477ef2,d7710.mdl,g00plt34.mdl,g00plt34.mdl,1,,,,0,-1,,,,,,,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,1,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,1,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#7b137212e6e3a096,t30hou07.mdl,t30hou07.mdl,t30hou07.mdl,0,,,,1,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,1,1,0,1,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,1,1,,,,,0,0,,,0,0,0,
map#7b5e8e415a80cb45,c18hou05.mdl,g00lig12.mdl,c1900.mdl,1,,,,1,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,1,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,0,0,,,,,0,0,,,0,0,0,
map#7b92a9e0386833ce,t20lig04.mdl,t20lig04.mdl,t20lig04.mdl,1,,,,1,,,,,,,,,,-1,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,-1,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,1,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,1,1,,,,1,,,0,0,,,,,0,0,,,0,0,0,
map#7bc826d0e4f5faf0,m6000.mdl,m6000.mdl,m6000.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,-1,,-1,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,1,0,1,0,0,,,,1,,,0,0,,,,,0,0,,,0,0,0,
map#7c19fa0560fd679e,e30evt05.mdl,,,1,,,,0,,,,,,,,,,-1,-1,,-1,,,,-1,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,-1,,,,,,,,,,,,-1,,,,,,,,,,-1,-1,,,,0,,0,0,0,0,,0,0,0,1,1,0,0,1,1,,1,,,0,0,1,0,0,,0,,,0,,,,,0,,0,,0,,0,0,0,0,0,,1,0,,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,0,,,1,1,,,,,0,1,,,0,0,0,0
map#7c427b402ef69fa9,t22obj01b.mdl,t22obj01b.mdl,t22obj01b.mdl,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,0,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,1,0,0,1,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#7c4e52066616d21b,a06etc02.mdl,,,1,,,,0,-1,,,,,,,,,-1,-1,,-1,,,,,,,,,,-1,,-1,,,,-1,,,,,,,,,,,,,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0,,0,0,1,0,1,,0,1,1,,1,,,0,0,0,,0,,0,,,1,,,,,0,,0,,0,,0,0,0,0,0,,1,1,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0,,,0,0,,,,,2,4,,,0,0,0,0
map#7c4fe0629a1f32cb,c14obj12.mdl,,c14obj12.mdl,1,,,,1,,,,,,,,,,-1,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,0,,,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,0,,1,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,0,,,1,,,0,0,,,,,2,0,,,0,0,0,0
map#7c7b8f08e253ef2d,c00hou00.mdl,c00hou00.mdl,c00hou00.mdl,1,,,,1,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,,0,,0,,,,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,1,,0,1,0,1,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,1,0,,,,,0,0,,,0,0,0,
map#7cb5cfa96df790d5,d67lig02b.mdl,g00evt26.mdl,g00evt26.mdl,1,,,,0,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,1,,,,,,,,,0,,1,0,0,0,0,,1,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#7cc8a61d7b023ebe,d60obj00.mdl,,,1,,,,0,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,-1,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,-1,,,,,0,,0,0,0,0,,0,0,0,0,0,,0,1,1,,0,,,0,0,0,,0,,0,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,0,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,1,0,,,,,0,0,,,0,0,0,0
map#7ce10d12d167cf30,,t1250.mdl,t1250.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,1,,0,,,0,,,,,,,,,0,,0,0,0,0,0,,0,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#7cea99e39b2efaf0,g02obj53c.mdl,,,0,,,,0,-1,,,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,-1,-1,,,,1,,0,0,0,0,,0,0,0,0,0,,0,1,1,,1,,,0,0,0,,0,,0,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,,,0,,,1,1,,,,,0,0,,,0,0,0,0
map#7d05d00c9ba270a3,t7210.mdl,,,0,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,,0,,,0,0,0,0,0,,0,,,0,,,,,0,,0,,0,,1,0,0,1,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,0,0,,,,,2,2,,,0,0,0,0
map#7dae4db09bd62d45,a1012.mdl,,,1,,,,1,,,,,,,,,,-1,,,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,-1,-1,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,,0,,,1,0,0,0,1,,0,,,0,,,,,0,,0,,0,,1,0,0,0,0,,0,0,,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,,,1,,,0,0,,,,,0,0,,,0,0,0,0
map#7db0ce8b9ec38e6a,d30evt01.mdl,m23obj05.mdl,d30evt01.mdl,1,,,,1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,-1,,,,0,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,0,,,0,,,,,,,,,0,,1,0,0,0,0,,0,,,1,0,0,,0,0,0,,,,,,,,,,,,0,0,0,1,0,0,,,,1,,,0,1,,,,,2,0,,,0,0,0,
map#7dba021c95ebc635,d76obj15.mdl,m33evt05.mdl,m33evt05.mdl,1,,,,1,-1,,,,,,,,,-1,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,0,0,0,0,0,,0,1,0,,0,,,0,0,0,,0,,1,,,1,,,,,,,,,0,,0,0,0,0,0,,1,,,0,0,0,,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,,,,0,,,0,0,,,,,0,0,,,0,0,0,
map#7ddd420ec680c435,a1012.mdl,,,0,,,,0,,,,,,,,,,-1,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,0,,0,0,0,0,,0,0,0,0,0,0,0,1,1,,0,,,0,0,0,0,1,,0,,,0,,,,,0,,0,,0,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,1,,,1,0,,,,,2,2,,,0,0,0,0
