shader,000_KX,Light_Directional_use_implicit_lighting,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_BILLBOARDY_PAT_S,SWITCH_CRYSTAL,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DITHERDISABLE,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_DUDVMAP0,SWITCH_EDGEBIAS_TEX0_ALPHA,SWITCH_GLOW,SWITCH_GLOWMAP0,SWITCH_HIGHLIGHT,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_MIRROR,SWITCH_NOLIGHT,SWITCH_NOMAPCOLOR,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_REFLECTION,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SHARDSEARCH,SWITCH_SILHOUETTE,SWITCH_SPHEREMAP,SWITCH_TOONMAP,SWITCH_TOONMASK,SWITCH_USECALC,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,SWITCH_WAVEVERTEX,SWITCH_ZPREPASS,Switch_AlphaTest,Switch_Billboard,Switch_BillboardY,Switch_BillboardY_Pat,Switch_BillboardY_Pat_S,Switch_Crystal,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap2,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_DitherDisable,Switch_DoubleSide,Switch_DudvMap0,Switch_EdgeBias_Tex0_Alpha,Switch_Glow,Switch_GlowMap0,Switch_GlowMap1,Switch_HighLight,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_Mirror,Switch_NoLight,Switch_NoMapColor,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_Reflection,Switch_Refraction,Switch_RimAlpha,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_ShardSearch,Switch_Silhouette,Switch_SphereMap,Switch_ToonMap,Switch_ToonMask,Switch_UseCalc,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,Switch_WaveVertex,Switch_ZPrePass,TEX1BLENDMODE,TEX2BLENDMODE,TEX4BLENDMODE,frozen,isShadowEnable_g,isSwatchRender_g,lightEnable_g,postTransparent_g
map#6c4f1c1ee48d6c1c,b05obj20.mdl,1,0,,,,,,,-1,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,0,1,0,,0,0,0,0,0
map#6c70f1d488c0747b,c03lig01.mdl,1,1,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,-1,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,1,,,,1,0,0,0,0,1,0,1,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#6c77bbe7a8d4d63b,c03tre00.mdl,1,0,-1,-1,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,,,,-1,-1,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,0,,,0,,,,1,1,,,0,0,,0,0,0,0,0
map#6c78b1dad0440644,a06par_gim02.mdl,1,0,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#6cb555a4eafad165,d06rok90.mdl,1,1,,,,,,,-1,,,,-1,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#6cf876f2349531cc,d10etc99.mdl,1,0,,,,,,,-1,,,,,,,,-1,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,0,1,0,,0,0,0,0,0
map#6d3765fcee6ff9a4,c0000c.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,-1,,,,,,-1,-1,,,,,,-1,,,,,,,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,1,0,0,0,0,0,1,1,0,,,0,0,1,0,0,0,,,0,,,,1,0,,0,0,0,,0,0,0,0,0
map#6d4239e131971783,d07etc00.mdl,1,1,,,,,,-1,-1,-1,,-1,-1,,,,-1,,,-1,,,,,,-1,-1,,-1,,,,-1,-1,,,,,,-1,,,,,,,,,,-1,,,,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,,,0,,,,1,1,0,1,0,0,0,1,1,0,,,0,0,1,0,0,0,,,0,,,,1,0,,0,0,0,,0,0,0,0,0
map#6d66e338dd3c0b91,c0300b.mdl,1,1,,,,,,,-1,-1,-1,-1,-1,,,,,,,,,,,,,-1,,-1,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,,0,,,,1,0,1,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,1,2,,0,0,0,0,0
map#6e51b611a0976eed,b06lig00b.mdl,1,1,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#6e6b081376a8ce26,a06par_brk00.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,-1,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#6e875f04fa670b85,c06obj17.mdl,1,1,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,-1,,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,1,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#6f7b5960cbb15d0a,c00etc54.mdl,1,0,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#7074a66ccca6be4b,di15etc09.mdl,1,1,,,,,,,-1,-1,,,-1,,,,,-1,,,,,-1,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,,,1,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,0,0,,0,0,0,0,0
map#70a7f6eb3b696ba2,e9001.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,-1,,,,,,-1,-1,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,1,0,0,0,0,0,1,1,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,2,0,,0,0,0,0,0
map#70c04f88b2d227b4,c02eat10b.mdl,0,0,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#70cd79fc1ddddf1b,d00gim03.mdl,1,1,,,,,,,-1,,,,,,,,-1,,,-1,,,,,,-1,,,-1,,,,-1,,,,,,,,,,,,,,,,,,-1,,,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,0,0,0,0,,,0,,,,0,1,,0,1,0,,0,0,0,0,0
map#70f0a1c956ab6f99,c05lig07.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,,0,0,,0,0,0,0,0
map#7118fbeeaad2f7c6,s00gim02.mdl,1,0,,,-1,,,,-1,,,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,1,,0,0,0,,0,0,0,0,0
map#714e553c09c041c3,di15etc03b.mdl,1,1,,,,,,,-1,-1,,-1,,,,,,,,,,,-1,,,-1,-1,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,1,,,,1,1,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,1,0,,0,0,0,0,0
map#715e1317da26a68b,c0301.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,-1,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,0,,,,0,1,,,0,0,,0,0,0,0,0
map#71a891d539194445,ef_obj_d000.mdl,1,1,,,,,,,-1,-1,,-1,,,,,,,,,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,,,1,,,,1,1,,0,0,0,,0,0,0,0,0
map#71e4e61df9c9000c,c0014.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,0,0,,0,0,0,0,0
map#72381a4a81d8ad02,a06par08.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,-1,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#73a7c4d0bb4264ba,d0690.mdl,1,1,,,,,,,-1,,,,,,-1,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,1,0,,0,0,0,0,0
map#74219af5f4b318be,a06vcar004.mdl,1,1,,,,,,,-1,,,-1,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#744361a9383a9cfe,a06bike000.mdl,1,1,,,,,,,-1,,,,,,,-1,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,,0,0,,0,0,0,0,0
map#75aca03321fb9c1d,d02tre02.mdl,1,0,-1,-1,,,,,-1,-1,-1,,-1,-1,,-1,-1,-1,,-1,,,-1,,,,,,,,,,,,,,,,,-1,-1,-1,,,,,,,,-1,,,,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,,,1,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,0,,,0,,,,1,0,,,1,1,,0,0,0,0,0
map#75bf80b84b5e4ef0,a00obj83.mdl,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,1,0,0,,0,0,0,0,0
map#75d2341224599bf1,a00plt00.mdl,1,1,-1,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#761d827ae30ed207,c05hou12.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#766d40ef79d3c47b,d02bat02.mdl,1,1,,,,,,,-1,-1,,,-1,,,,,-1,,-1,,,-1,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,,,1,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,,1,1,,0,0,0,0,0
map#766ff8d51733489b,b1000.mdl,1,0,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#76d14b0f5cdb1855,d07gim06g.mdl,1,1,,,,,,-1,-1,-1,,,,,,,-1,,,-1,,,,,,-1,-1,,-1,,,,-1,-1,,,,,,-1,,,,,,,,,,-1,,,,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,,,0,,,,1,1,0,1,0,0,0,1,1,0,,,0,0,1,0,0,0,,,0,,,,1,0,,0,0,0,,0,0,0,0,0
map#76efea3835221632,d0012.mdl,1,1,-1,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,-1,,,-1,,,,-1,,,,,,,,,,,,,-1,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,,1,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#7747ea6ecc875145,e9102.mdl,1,1,,,,,,,-1,-1,,,-1,,,-1,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,1,0,,0,0,0,0,0
map#77cfa3819a605c75,c05hou02c.mdl,1,1,,,,,,,-1,-1,-1,,,,,,,,,,,,,,,-1,,-1,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,0,,,,1,0,1,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,2,2,,0,0,0,0,0
map#77f90b7ff14eb37f,c05hou04.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#787ee5aa0c0cea16,c03hou04c.mdl,1,1,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,,0,0,,0,0,0,0,0
map#78b2e3a3443462f6,c03kmo02.mdl,1,0,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#78dfa4ff93467185,vcar010.mdl,1,1,,,,,,,-1,,,,,,,-1,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#7919869253d1ebc1,c0016.mdl,1,0,,,,,,,-1,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,1,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#79abd10ad212c3c4,d052obj17z.mdl,1,0,,,,,,,-1,,,,,,,,-1,-1,,-1,,,-1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,,,1,,,,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,0,0,,0,2,0,,0,0,0,0,0
map#79c0f4023cbe09c5,c05obj08.mdl,1,1,-1,,,,,,-1,-1,,,,,,-1,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,-1,-1,,,,-1,,,,-1,-1,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,1,1,0,,,1,,,,1,1,,,0,0,,0,0,0,0,0
map#7a7c620f2ed5e2e6,c0500c.mdl,1,1,,,,,,,-1,-1,-1,-1,,,,,,,,,,,,,,-1,,-1,-1,,,,-1,,-1,,,,,-1,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,0,,,,1,0,1,1,0,0,0,1,0,1,,,0,0,1,0,0,0,,,1,,,,1,1,,0,2,0,,0,0,0,0,0
map#7a919b27a9f0e3c9,b06rok63c.mdl,1,1,,,,,,,-1,,,-1,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#7a97b2eba5ddede2,c06hou08.mdl,1,1,,,,,,,-1,-1,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,2,0,,0,0,0,0,0
map#7b029e2ab9477ef2,c06plt00.mdl,1,0,-1,,,,,,-1,,,,,,,-1,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,,0,0,,0,0,0,0,0
map#7b0faf0ad0dbe167,c0000c.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,-1,,,,,,-1,-1,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,1,0,0,0,0,0,1,1,0,,,0,0,1,0,0,0,,,1,,,,0,0,,0,0,0,,0,0,0,0,0
map#7b137212e6e3a096,c0500c.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,,,,-1,-1,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,,,,1,1,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,1,,0,0,0,,0,0,0,0,0
map#7b377ac61fcc38e0,b05obj00.mdl,1,1,,,,,,,-1,,,,-1,,,,,,,,,,-1,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,1,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,1,0,,0,0,0,0,0
map#7b7f3ea537ab2e95,c0500b.mdl,1,1,,,,,,,-1,-1,,,-1,,,,,,,,,,,,,-1,-1,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,,0,,,,1,1,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,0,,0,2,0,,0,0,0,0,0
map#7bd848e2f0688909,d02etc08b.mdl,1,1,,,,,,,-1,-1,-1,,,,,,,,,,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,,1,1,,0,0,0,0,0
map#7c5e83e84f629d54,d02gim03.mdl,1,1,,,,,,,-1,-1,,,-1,-1,,,,,,,,,,,,-1,-1,,,,,,-1,-1,,,,,,-1,,,,,,-1,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,,,0,,,,1,1,0,0,0,0,0,1,1,0,,,0,0,1,0,0,0,,,1,,,,1,0,,,0,1,,0,0,0,0,0
map#7c7e612cd56d7b09,c06hou00.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,1,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,,,,1,1,,,2,0,,0,0,0,0,0
map#7c9d2be07f5a6f09,ds11etc01.mdl,1,1,,,,,,,-1,-1,-1,,,-1,,,,-1,-1,-1,,,,,,-1,,,-1,,,,-1,,,,,,,-1,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,,,0,,,,1,0,0,1,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,1,1,,0,1,1,,0,0,0,0,0
map#7cafcbfb5489e0b7,a06par05.mdl,1,1,,,,,,,-1,-1,,,,,,,,,,,,,-1,,,-1,,-1,,,,,-1,,,,,,,-1,,,,,,-1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,1,,,,1,0,1,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,0,,,0,0,,0,0,0,0,0
map#7cfb134b6926c8bb,d0017.mdl,1,1,,,,,,,-1,,-1,-1,,,,,-1,,-1,-1,,,,,,-1,,,-1,,,,-1,-1,,,,,,-1,,,,,,-1,,,,-1,-1,,,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,,,0,,,,1,0,0,1,0,0,0,1,1,0,,,0,0,1,0,0,0,,,1,,,,1,1,,0,0,0,,0,0,0,0,0
map#7d92d47b62ff82dc,c0001.mdl,1,1,,,,,,,-1,-1,,-1,-1,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,-1,,,,,,,,,,-1,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,,,0,,,,1,0,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,1,0,,0,0,0,,0,0,0,0,0
map#7d99b8923c67f751,c0100.mdl,1,1,-1,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,,,0,,,,0,0,,0,0,0,,0,0,0,0,0
map#7db0ce8b9ec38e6a,c0400.mdl,1,1,,,,,,,-1,,,,,,,,,,,,,,,,,-1,,,,,,,-1,,,,,,,-1,,,,,,-1,,,,,-1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,,,1,,,,0,1,,0,2,0,,0,0,0,0,0
